date,quarterhour,from_station,to_station,direction,link_load
02/07/2019,1115,South Ruislip,Northolt,EB,61.45164131689664
02/07/2019,1130,South Ruislip,Northolt,EB,66.40741884245283
02/07/2019,1145,South Ruislip,Northolt,EB,52.53124177089553
02/07/2019,1200,South Ruislip,Northolt,EB,53.522397276006764
02/07/2019,1215,South Ruislip,Northolt,EB,53.522397276006764
02/07/2019,1230,South Ruislip,Northolt,EB,59.46933030667418
02/07/2019,1245,South Ruislip,Northolt,EB,47.57546424533934
02/07/2019,1300,South Ruislip,Northolt,EB,48.56661975045058
02/07/2019,1315,South Ruislip,Northolt,EB,46.5843087402281
02/07/2019,1330,South Ruislip,Northolt,EB,51.54008626578429
02/07/2019,1345,South Ruislip,Northolt,EB,40.637375709560686
02/07/2019,1400,South Ruislip,Northolt,EB,42.619686719783154
02/07/2019,1415,South Ruislip,Northolt,EB,43.61084222489439
02/07/2019,1430,South Ruislip,Northolt,EB,52.53124177089553
02/07/2019,1445,South Ruislip,Northolt,EB,45.593153235116866
02/07/2019,1500,South Ruislip,Northolt,EB,51.54008626578429
02/07/2019,1515,South Ruislip,Northolt,EB,57.487019296451706
02/07/2019,1530,South Ruislip,Northolt,EB,61.45164131689664
02/07/2019,1545,South Ruislip,Northolt,EB,66.40741884245283
02/07/2019,1600,South Ruislip,Northolt,EB,69.38088535778654
02/07/2019,1615,South Ruislip,Northolt,EB,74.33666288334273
02/07/2019,1630,South Ruislip,Northolt,EB,79.2924404088989
02/07/2019,1645,South Ruislip,Northolt,EB,94.15977298556744
02/07/2019,1700,South Ruislip,Northolt,EB,90.1951509651225
02/07/2019,1715,South Ruislip,Northolt,EB,97.13323950090115
02/07/2019,1730,South Ruislip,Northolt,EB,96.14208399578992
02/07/2019,1745,South Ruislip,Northolt,EB,84.24821793445507
02/07/2019,1800,South Ruislip,Northolt,EB,69.38088535778654
02/07/2019,1815,South Ruislip,Northolt,EB,60.460485811785404
02/07/2019,1830,South Ruislip,Northolt,EB,59.46933030667418
02/07/2019,1845,South Ruislip,Northolt,EB,47.57546424533934
02/07/2019,1900,South Ruislip,Northolt,EB,46.5843087402281
02/07/2019,1915,South Ruislip,Northolt,EB,38.65506469933822
02/07/2019,1930,South Ruislip,Northolt,EB,36.672753689115744
02/07/2019,1945,South Ruislip,Northolt,EB,22.796576617558433
02/07/2019,2000,South Ruislip,Northolt,EB,21.805421112447195
02/07/2019,2015,South Ruislip,Northolt,EB,18.83195459711349
02/07/2019,2030,South Ruislip,Northolt,EB,18.83195459711349
02/07/2019,2045,South Ruislip,Northolt,EB,14.867332576668545
02/07/2019,2100,South Ruislip,Northolt,EB,14.867332576668545
02/07/2019,2115,South Ruislip,Northolt,EB,14.867332576668545
02/07/2019,2130,South Ruislip,Northolt,EB,15.858488081779779
02/07/2019,2145,South Ruislip,Northolt,EB,12.885021566446072
02/07/2019,2200,South Ruislip,Northolt,EB,13.876177071557308
02/07/2019,2215,South Ruislip,Northolt,EB,11.893866061334835
02/07/2019,2230,South Ruislip,Northolt,EB,11.893866061334835
02/07/2019,2245,South Ruislip,Northolt,EB,9.911555051112362
02/07/2019,2300,South Ruislip,Northolt,EB,10.902710556223598
02/07/2019,2315,South Ruislip,Northolt,EB,7.929244040889889
02/07/2019,2330,South Ruislip,Northolt,EB,6.938088535778654
02/07/2019,2345,South Ruislip,Northolt,EB,3.9646220204449447
02/07/2019,0000,Northolt,Greenford,EB,2.9390009058073883
02/07/2019,0015,Northolt,Greenford,EB,1.9593339372049254
02/07/2019,0030,Northolt,Greenford,EB,0.9796669686024627
02/07/2019,0045,Northolt,Greenford,EB,0.0
02/07/2019,0100,Northolt,Greenford,EB,0.0
02/07/2019,0115,Northolt,Greenford,EB,0.0
02/07/2019,0130,Northolt,Greenford,EB,0.0
02/07/2019,0145,Northolt,Greenford,EB,0.0
02/07/2019,0200,Northolt,Greenford,EB,0.0
02/07/2019,0215,Northolt,Greenford,EB,0.0
02/07/2019,0230,Northolt,Greenford,EB,0.0
02/07/2019,0245,Northolt,Greenford,EB,0.0
02/07/2019,0300,Northolt,Greenford,EB,0.0
02/07/2019,0315,Northolt,Greenford,EB,0.0
02/07/2019,0330,Northolt,Greenford,EB,0.0
02/07/2019,0345,Northolt,Greenford,EB,0.0
02/07/2019,0400,Northolt,Greenford,EB,0.0
02/07/2019,0415,Northolt,Greenford,EB,0.0
02/07/2019,0430,Northolt,Greenford,EB,0.0
02/07/2019,0445,Northolt,Greenford,EB,0.0
02/07/2019,0500,Northolt,Greenford,EB,56.82068417894284
02/07/2019,0515,Northolt,Greenford,EB,92.0886950486315
02/07/2019,0530,Northolt,Greenford,EB,123.43803804391031
02/07/2019,0545,Northolt,Greenford,EB,209.64873128092702
02/07/2019,0600,Northolt,Greenford,EB,322.3104326702103
02/07/2019,0615,Northolt,Greenford,EB,392.8464544095876
02/07/2019,0630,Northolt,Greenford,EB,478.07748067800185
02/07/2019,0645,Northolt,Greenford,EB,562.3288399778136
02/07/2019,0700,Northolt,Greenford,EB,603.4748526591171
02/07/2019,0715,Northolt,Greenford,EB,640.7021974660107
02/07/2019,0730,Northolt,Greenford,EB,753.3638988552939
02/07/2019,0745,Northolt,Greenford,EB,800.3879133482121
02/07/2019,0800,Northolt,Greenford,EB,752.3842318866914
02/07/2019,0815,Northolt,Greenford,EB,738.6688943262569
02/07/2019,0830,Northolt,Greenford,EB,691.6448798333387
02/07/2019,0845,Northolt,Greenford,EB,489.8334843012314
02/07/2019,0900,Northolt,Greenford,EB,375.21244897474327
02/07/2019,0915,Northolt,Greenford,EB,380.11078381775553
02/07/2019,0930,Northolt,Greenford,EB,298.79842542375115
02/07/2019,0945,Northolt,Greenford,EB,228.26240368437385
02/07/2019,1000,Northolt,Greenford,EB,219.44540096695167
02/07/2019,1015,Northolt,Greenford,EB,204.75039643791473
02/07/2019,1030,Northolt,Greenford,EB,163.6043837566113
02/07/2019,1045,Northolt,Greenford,EB,159.68571588220144
02/07/2019,1100,Northolt,Greenford,EB,150.86871316477928
02/07/2019,1115,Northolt,Greenford,EB,151.84838013338174
02/07/2019,1130,Northolt,Greenford,EB,140.09237651015218
02/07/2019,1145,Northolt,Greenford,EB,133.23470772993494
02/07/2019,1200,Northolt,Greenford,EB,127.35670591832015
02/07/2019,1215,Northolt,Greenford,EB,132.25504076133248
02/07/2019,1230,Northolt,Greenford,EB,126.37703894971769
02/07/2019,1245,Northolt,Greenford,EB,124.41770501251277
02/07/2019,1300,Northolt,Greenford,EB,119.51937016950046
02/07/2019,1315,Northolt,Greenford,EB,122.45837107530785
02/07/2019,1330,Northolt,Greenford,EB,113.64136835788568
02/07/2019,1345,Northolt,Greenford,EB,107.7633665462709
02/07/2019,1400,Northolt,Greenford,EB,100.90569776605368
02/07/2019,1415,Northolt,Greenford,EB,103.84469867186105
02/07/2019,1430,Northolt,Greenford,EB,101.88536473465614
02/07/2019,1445,Northolt,Greenford,EB,104.82436564046351
02/07/2019,1500,Northolt,Greenford,EB,120.49903713810292
02/07/2019,1515,Northolt,Greenford,EB,123.43803804391031
02/07/2019,1530,Northolt,Greenford,EB,134.2143746985374
02/07/2019,1545,Northolt,Greenford,EB,139.1127095415497
02/07/2019,1600,Northolt,Greenford,EB,144.011044384562
02/07/2019,1615,Northolt,Greenford,EB,146.95004529036942
02/07/2019,1630,Northolt,Greenford,EB,155.76704800779157
02/07/2019,1645,Northolt,Greenford,EB,154.7873810391891
02/07/2019,1700,Northolt,Greenford,EB,160.6653828508039
02/07/2019,1715,Northolt,Greenford,EB,173.4010534426359
02/07/2019,1730,Northolt,Greenford,EB,150.86871316477928
02/07/2019,1745,Northolt,Greenford,EB,150.86871316477928
02/07/2019,1800,Northolt,Greenford,EB,136.17370863574232
02/07/2019,1815,Northolt,Greenford,EB,120.49903713810292
02/07/2019,1830,Northolt,Greenford,EB,96.00736292304136
02/07/2019,1845,Northolt,Greenford,EB,94.04802898583642
02/07/2019,1900,Northolt,Greenford,EB,81.31235839400442
02/07/2019,1915,Northolt,Greenford,EB,69.55635477077485
02/07/2019,1930,Northolt,Greenford,EB,58.78001811614777
02/07/2019,1945,Northolt,Greenford,EB,48.98334843012314
02/07/2019,2000,Northolt,Greenford,EB,46.04434752431575
02/07/2019,2015,Northolt,Greenford,EB,36.247677838291125
02/07/2019,2030,Northolt,Greenford,EB,32.329009963881276
02/07/2019,2045,Northolt,Greenford,EB,31.349342995278807
02/07/2019,2100,Northolt,Greenford,EB,29.390009058073886
02/07/2019,2115,Northolt,Greenford,EB,28.41034208947142
02/07/2019,2130,Northolt,Greenford,EB,28.41034208947142
02/07/2019,2145,Northolt,Greenford,EB,27.43067512086896
02/07/2019,2200,Northolt,Greenford,EB,26.451008152266493
02/07/2019,2215,Northolt,Greenford,EB,23.512007246459106
02/07/2019,2230,Northolt,Greenford,EB,17.63400543484433
02/07/2019,2245,Northolt,Greenford,EB,15.674671497639403
02/07/2019,2300,Northolt,Greenford,EB,12.735670591832017
02/07/2019,2315,Northolt,Greenford,EB,9.796669686024629
02/07/2019,2330,Northolt,Greenford,EB,8.817002717422165
02/07/2019,2345,Northolt,Greenford,EB,6.85766878021724
02/07/2019,0000,Greenford,Perivale,EB,4.133850291560832
02/07/2019,0015,Greenford,Perivale,EB,3.1003877186706243
02/07/2019,0030,Greenford,Perivale,EB,1.033462572890208
02/07/2019,0045,Greenford,Perivale,EB,0.0
02/07/2019,0100,Greenford,Perivale,EB,0.0
02/07/2019,0115,Greenford,Perivale,EB,0.0
02/07/2019,0130,Greenford,Perivale,EB,0.0
02/07/2019,0145,Greenford,Perivale,EB,0.0
02/07/2019,0200,Greenford,Perivale,EB,0.0
02/07/2019,0215,Greenford,Perivale,EB,0.0
02/07/2019,0230,Greenford,Perivale,EB,0.0
02/07/2019,0245,Greenford,Perivale,EB,0.0
02/07/2019,0300,Greenford,Perivale,EB,0.0
02/07/2019,0315,Greenford,Perivale,EB,0.0
02/07/2019,0330,Greenford,Perivale,EB,0.0
02/07/2019,0345,Greenford,Perivale,EB,0.0
02/07/2019,0400,Greenford,Perivale,EB,0.0
02/07/2019,0415,Greenford,Perivale,EB,0.0
02/07/2019,0430,Greenford,Perivale,EB,0.0
02/07/2019,0445,Greenford,Perivale,EB,0.0
02/07/2019,0500,Greenford,Perivale,EB,84.74393097699706
02/07/2019,0515,Greenford,Perivale,EB,139.51744734017808
02/07/2019,0530,Greenford,Perivale,EB,187.05672569312767
02/07/2019,0545,Greenford,Perivale,EB,321.4068601688547
02/07/2019,0600,Greenford,Perivale,EB,436.1212057596678
02/07/2019,0615,Greenford,Perivale,EB,552.9024764962613
